评价类型,消费者,rating_raw,review_text,store_name,review_date,评价展示平台,商家回应,回应&盖楼内容,rating_label,senti_score,senti_label,key_topics,store_id
门店评价,培根炝拌玫瑰花,5.0,五一假期第一天，和朋友来流杯酒肆小聚，店里热闹，暖黄色灯光，氛围温馨而不嘈杂，七点多来不用等位，两人可以直接坐。菜量小份精致，味道丰富。,流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 20:12:00】商家:亲爱的顾客，您好！感谢您选择在五一假期第一天光临流杯酒肆并分享您的体验。很高兴您喜欢我们的氛围和菜品。我们将继续保持高质量的服务和菜品，期待您和朋友再次光临！
",好评,0.1812,负面,"[""流杯"", ""小聚"", ""菜量"", ""小份"", ""等位""]",1539873707
打卡评价,Anson,5.0,"好吃
爱吃
下次还吃",流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 20:12:09】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！得知您对我们的菜品感到满意，我们非常荣幸。您的喜爱是我们最大的动力。期待在不久的将来再次为您服务！
",好评,0.8303,正面,"[""下次"", ""好吃""]",1539873707
门店评价,jack_515032,5.0,台州菜鲜得掉眉毛！黄鱼鲜嫩，蛏子肥硕，家烧做法透着海的醇香，一口入魂～,流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 19:35:11】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的黄鱼和蛏子，您的赞美让我们备受鼓舞。我们将继续保持高品质，期待再次为您服务！
",好评,0.2068,负面,"[""蛏子"", ""菜鲜"", ""家烧"", ""入魂"", ""醇香""]",1539873707
打卡评价,在丽江古城插花的蛋挞,5.0,"[米饭]口味：推荐葱烤带鱼、沙蒜豆面、炒麻糍

[薄荷]环境：靠窗得提前预定

[服务铃]服务：服务真的太好了，很贴心！谢谢服务员小侯，下次还来",流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 19:07:02】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的葱烤带鱼、沙蒜豆面和炒麻糍，也感谢您对我们服务的认可。我们会继续保持这份用心和热情，期待再次为您服务！
",好评,0.9605,正面,"[""服务"", ""小侯"", ""沙蒜"", ""炒麻"", ""豆面""]",1539873707
团购评价,紫薯粉煮火龙果,4.5,环境特别好 服务态度也好 这家店口碑名副其实好。人均价格很实惠。这家餐厅的价格刚刚好。菜品的份量刚刚好。小土豆烧仔排超值满满份量足。非常值得推荐非常值得推荐非常值得推荐非常值得推荐非常值得推荐非常值得推荐非常值得推荐,流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 16:23:24】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您对我们的环境和服务感到满意，并且认可我们的价格和菜品份量。我们会继续保持高品质，期待再次为您服务！
",好评,1.0,正面,"[""值得"", ""推荐"", ""非常"", ""份量"", ""这家""]",1539873707
团购评价,a1ndy,3.5,主打宁波口味的台州小酒馆，菜品有鲜明的地域特色味道整体中规中矩。小土豆仔排焖得软烂入味，酱香浓郁带甜，不过土豆粉感略重；本帮低温虾肉质弹嫩，黄酒香点到为止，咸鲜中带一丝回甘。蛏子豆面汤头鲜滑，蛏子饱满无沙，豆面吸汁力强，但调味偏清淡；鸭舌鱼饼组合新奇，鸭舌卤香入味，鱼饼软嫩带嚼劲。环境是工业风混搭竹编灯笼，喝酒吃点小菜氛围还不错。,流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 12:43:33】商家:亲爱的顾客，您好！感谢您光临并分享详细的用餐体验。对于您提到的土豆粉感略重和调味偏清淡的问题，我们会认真考虑并改进。期待您再次光临，体验我们的改进！
",中评,0.7141,正面,"[""鸭舌"", ""蛏子"", ""鱼饼"", ""豆面"", ""入味""]",1539873707
门店评价,changye,5.0,"真的是bistro，菜量很小…那个鹅肝焖饭，鹅肝就两小片么三片…
不过其他菜的味道还是可以的，那个海瓜子挺入味，慢慢啧吧的吧的，挺有意思。低温虾只有六只，每只比女孩子的小拇指小一号吧，或者是婴儿的食指那么大……",流杯酒肆·台州Bistro,2025-05-01,点评,是,"【2025-05-01 12:43:49】商家:亲爱的顾客，您好！感谢您对我们餐厅的详细评价。很高兴您喜欢我们的海瓜子和低温虾，尽管您对菜量有些许不满，我们会认真考虑您的意见。我们将继续保持菜品质量，期待再次为您服务！
",好评,0.9811,正面,"[""海瓜子"", ""bistro"", ""菜量"", ""焖饭"", ""两小片""]",1539873707
门店评价,Tuanzi,4.0,点菜的时候服务员贴心提示：我们家的菜量比较精致。起初没有get到服务员暗示的意味，直到七十八块钱六只的低温虾端上来，才算是彻底理解了，所有的菜量都非常的适合，吃了饭以后再来小酌一杯。海肠饭有点酸酸的，可能是加了醋的缘故？,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-05-01 12:45:00】商家:亲爱的顾客，您好！感谢您对我们餐厅的详细评价！很高兴您喜欢我们的低温虾和海肠饭，也感谢您对我们服务员的贴心提示的认可。我们会继续保持精致的分量，期待您再次光临，享受更多美味！
【2025-05-01 12:45:24】商家:亲爱的顾客，您好！感谢您对我们餐厅的详细评价！很高兴您喜欢我们的低温虾和海肠饭，也感谢您对我们服务员的贴心提示的认可。海肠是需要用醋泡的，所以偏酸些，我们会继续保持精致的分量，期待您再次光临，享受更多美味！
【2025-05-07 18:52:42】Blah:确实精致
",好评,0.8757,正面,"[""菜量"", ""服务员"", ""八块钱"", ""get"", ""海肠饭""]",1539873707
门店评价,匿名用户,4.0,环境很好 服务也不错 晚上生意挺好,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-05-01 12:45:10】商家:亲爱的顾客，您好！感谢您对我们餐厅的好评！很高兴您对我们的环境和服务的认可，这对我们是极大的鼓励。我们将继续保持，期待您再次光临，享受更多美味！
",好评,0.9811,正面,"[""生意"", ""不错"", ""晚上"", ""服务"", ""环境""]",1539873707
打卡评价,一抹雪狼,5.0,哈哈哈哈哈哈我真的好喜欢这个节目的呢我真的好喜欢这个节目的呢我们都已经看到了这个节目的,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-05-01 12:45:33】商家:亲爱的顾客，您好！感谢您对我们餐厅的支持和喜爱！很高兴知道您喜欢我们的节目，这对我们是极大的鼓励。我们将继续保持高质量的服务，期待再次为您提供美好的用餐体验！
",好评,0.9939,正面,"[""节目"", ""哈哈哈"", ""喜欢"", ""真的"", ""这个""]",1539873707
打卡评价,无法解析的外部命令,5.0,"[薄荷]环境：环境很好～
[服务铃]服务：服务态度很好
[糖果]性价比：酒品均价50左右，还不错～",流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-05-01 12:45:28】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您对我们的环境和酒品性价比感到满意，也感谢您对我们服务态度的认可。我们会继续保持，期待再次为您服务！
",好评,1.0,正面,"[""酒品"", ""50"", ""服务态度"", ""服务"", ""环境""]",1539873707
打卡评价,际泡雪子,5.0,"第一次尝试中餐bistro，菜品和酒的味道都不错，可以一试
点了一个双人套餐，被「雪绒鹅肝吐司」惊艳到，第一次吃这种口感，应该是鹅肝慕斯表面撒了一层粉，好舒服！而且三块也不会腻，强推！
「复杂的人生」也很好喝，君度的基酒，酸甜口，酒精味淡，捎带一点点苦，整体融合的很好，也很推荐！
[薄荷]环境：小酒馆的感觉很足，一些隔帘也很可爱
[服务铃]服务：菜品酒品介绍都很到位
下次想再试一下「家烧黄鱼配年糕」",流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 21:51:00】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的雪绒鹅肝吐司和复杂的人生，您的赞美让我们备受鼓舞。我们将继续保持高质量菜品和酒品，期待您再次光临，品尝更多美味！
【2025-05-03 10:54:04】点小评:雪绒鹅肝吐司，听起来就像一场味觉的雪中奇遇，让人想一试再试！
",好评,1.0,正面,"[""菜品"", ""强推"", ""吐司"", ""慕斯"", ""再试一下""]",1539873707
团购评价,勇敢清香咔嗒鱼,5.0,菜品很优秀  酒也是很不错  第二次来吃了  海肠捞饭yyds 小土豆很入味  服务员热情  下次还会再来！,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 21:47:09】商家:亲爱的顾客，您好！感谢您对我们餐厅的再次光临和高度评价！很高兴您喜欢我们的海肠捞饭和小土豆，也感谢您对我们服务的认可。我们会继续保持高品质，期待再次为您服务！
",好评,0.9378,正面,"[""小土豆"", ""捞饭"", ""海肠"", ""yyds"", ""入味""]",1539873707
团购评价,Rulnita的小日子,5.0,"每道菜都很惊艳 还会再来的
餐厅位置闹中取静
是休闲聚会的好去处",流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 21:47:18】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的每道菜，并认可我们的位置和环境。我们将继续保持高品质，期待再次为您提供美好的用餐体验！
",好评,0.9997,正面,"[""每道菜"", ""闹中取静"", ""惊艳"", ""好去处"", ""休闲""]",1539873707
门店评价,在黄金海岸爬墙的荸荠,5.0,好吃的台州小酒馆，服务很好很满意，菜品也不错，下次还会二刷的店，光盘行动了都。小管这个季节很不错必点,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 21:47:36】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您对我们的服务和菜品感到满意，特别是对台州小酒馆和小管的赞美。我们将继续保持高品质，期待您再次光临，享受更多美味！
",好评,0.9875,正面,"[""不错"", ""二刷"", ""小管"", ""必点"", ""小酒馆""]",1539873707
打卡评价,世界光明,5.0,五一假期开始怎么能不来小酌一杯呢～想了好久的台州菜终于来打卡了，最喜欢的蛏子豆面味道真的很不错，作为小酒馆菜菜真好吃啊,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 20:56:10】商家:亲爱的顾客，您好！感谢您选择在我们的小酒馆品尝台州菜！得知您喜欢我们的蛏子豆面，我们感到非常高兴。我们将继续保持高质量的菜品，期待您再次光临，享受更多美味！
",好评,0.8333,正面,"[""菜菜"", ""打卡"", ""蛏子"", ""能不来"", ""豆面""]",1539873707
团购评价,慧美耐心的小许,5.0,坏境很好，窗外的树影很漂亮，很适合朋友小聚，菜品胃口也很不错，非常满意,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 20:49:54】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的环境和菜品，您的满意是我们最大的动力。我们将继续保持高品质，期待您和朋友再次光临！
",好评,0.9998,正面,"[""坏境"", ""小聚"", ""菜品"", ""树影"", ""很漂亮""]",1539873707
打卡评价,美勇幽默的小俊,5.0,听朋友说这边东西挺好吃的，今天试了味道果然不错，吃得很饱，酒也很有趣，好评好评！,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 20:50:01】商家:亲爱的顾客，您好！感谢您选择我们餐厅并给予好评！很高兴您对我们的菜品和酒感到满意。我们将继续保持高品质，期待您再次光临，享受更多美味！
",好评,0.9901,正面,"[""好评"", ""挺好吃"", ""很饱"", ""有趣"", ""味道""]",1539873707
团购评价,淡黄色鼻子的紫色熊猫,4.5,这家店口碑名副其实好。服务员不会主动送水果。菜品的味道鲜美。晚上去不用等太久。小土豆烧仔排酥烂入味。超级好吃！唯一的不足，一进门口等位区点了不知道什么香，和卫生间用的香差不多，有点下头，不过整体氛围不错，就餐区没有味道，食物很好吃，下次会带朋友一起来,流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 20:52:16】商家:尊敬的顾客，您好！感谢您对本店的好评和详细反馈。很高兴您对我们的菜品味道和小土豆烧仔排感到满意。对于等位区香味的问题，我们会进行改进。我们将继续保持高水准，期待您和朋友再次光临！
",好评,0.2533,负面,"[""好吃"", ""小土豆"", ""烧仔排"", ""区点"", ""会带""]",1539873707
打卡评价,CammieY,5.0,"「小土豆烧仔排」土豆入味 这个牛仔骨真的绝了 巨酥 入口即化，齿颊留香

「本帮低温虾」六个虾 口感类似甜虾  秘制酱料很不错 很开胃
「海肠捞饭」每次来必点  爱吃
「会跳舞的茄子」虾滑➕茄子的组合  很多汁 口味丰富

[薄荷]环境：很热闹 翻台很快

[服务铃]服务：热情 一呼百应

[糖果]性价比：不错  酒好喝 好吃量大",流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 20:40:29】商家:亲爱的顾客，您好！感谢您对我们餐厅的高度评价！很高兴您喜欢我们的「小土豆烧仔排」和「本帮低温虾」，您的赞美让我们备受鼓舞。我们将继续保持高质量菜品，期待再次为您服务！
【2025-05-07 15:04:09】点小评:牛仔骨入口即化，虾肉鲜甜，海肠捞饭必点，服务热情，环境热闹，性价比高，流杯酒肆真是美食天堂！
",好评,0.8322,正面,"[""茄子"", ""小土豆"", ""捞饭"", ""不错"", ""酱料""]",1539873707
打卡评价,巨蟹永远十八岁,5.0,"开在长乐路的bistro，晚上店里用餐的人还蛮多的，甚至还长桌在团建。负责我们点餐的小哥哥语速特别块，特别热情。
「沙蒜海参豆面」胡椒味道蛮重的，豆面很软糯，海鲜也给的很多，不愧是台州名菜。
「小土豆烧仔排」土豆属于很神奇的口感，又不硬，又不糯，反而有点软软的口感。排队烧的很软烂，特别入味。给的量也很多。
「本帮低温虾」属于半生不熟的虾，看上去是熟的，但口感是生的，如果不能接受生食的话可能会不习惯。
「台州炒麻糍」当日最佳，有点炒牛河的味道，洋葱和韭菜炒的很入味，麻糍切的很大块，软软糯糯的，碳水就是如此的快乐。
总的来说感觉还蛮好吃的一家餐馆，点了双人餐，性价比还蛮好。「台州炒麻糍」",流杯酒肆·台州Bistro,2025-04-30,点评,是,"【2025-04-30 19:15:56】商家:亲爱的顾客，您好！感谢您对我们餐厅的详细评价！很高兴您喜欢我们的沙蒜海参豆面和台州炒麻糍，您的赞美让我们备受鼓舞。我们会继续保持高质量菜品，期待您再次光临，享受更多美味！
",好评,0.0014,负面,"[""口感"", ""台州"", ""炒麻"", ""豆面"", ""入味""]",1539873707
